ApplicationDate,Description,Documents,Documents_OLD,FinalPermitIssuanceDate,PermitStatus,Published,created_by,id,id_qaqc,modified_by,nsr_per_id,xata,ResearchNotes,DateLastChecked,DeadlinetoBeginConstruction,DraftPermitIssuanceDate,LastDaytoComment,Facility-widePTECO,Facility-widePTECO2e,Facility-widePTEHAPs,Facility-widePTENOx,Facility-widePTEPM25,Facility-widePTESO2,Facility-widePTEVOCs
2020-01-14T00:00:00Z,This Permit by Rule (PBR) allows for the construction of the Junction Compressor Station as part of the Permian Highway Pipeline Project.,"[{'id': '106r0v0fb57ijb0lt9lvekvq3o', 'name': '2020.01.14_Junction Compressor Station - Initial Construction_PBR Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 2779401, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/vaogr7iv0148beo8t0uusmh93g'}, {'id': '086874lqll3ofc1kgotf2h6les', 'name': '2020.01.15_Junction Compressor Station - Initial Construction_PBR Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 203691, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/v3hm5lf95p4d74dt85fq5djuh0'}]","{'name': None, 'file_name': '2020.01.14_Junction Compressor Station - Initial Construction_PBR Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/2f/0b/2f0bfbd870b94ac3aac45dabdfb3151e.1663262892.pdf'}, {'name': None, 'file_name': '2020.01.15_Junction Compressor Station - Initial Construction_PBR Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/9c/d0/9cd06f8c203348d1948afae133981087.1663262891.pdf'}",2020-01-15T00:00:00Z,Final Issued,True,Alexandra Shaykevich,5503,5503,Alexandra Shaykevich,159743,"{'createdAt': '2022-09-14T14:34:27.1Z', 'updatedAt': '2024-04-08T17:51:34.650783Z', 'version': 9}",,2022-09-15T00:00:00Z,,,,,,,,,,
2020-01-09T00:00:00Z,This Permit by Rule (PBR) allows for the construction of the Big Lake Compressor Station as part of the Permian Highway Pipeline Project.,"[{'id': '7i9g9gk9615uvfd476r0938kkc', 'name': '2020.01.09_Big Lake Compressor Station - Initial Construction_PBR Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 1927002, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/lhmel0vrll0tnd6rci1ravoe5k'}, {'id': '4hqtdf0ub15lh14rbcoo91na2c', 'name': '2020.01.09_Big Lake Compressor Station - Initial Construction_PBR Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 203357, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/8vsvr5ub890od6jjv70vtrkrqk'}]","{'name': None, 'file_name': '2020.01.09_Big Lake Compressor Station - Initial Construction_PBR Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/4d/1a/4d1a4cc17440487ab1657da04d393529.1663260349.pdf'}, {'name': None, 'file_name': '2020.01.09_Big Lake Compressor Station - Initial Construction_PBR Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/17/ac/17acf3cabe524f5e863499c2ce23d19f.1663260350.pdf'}",2020-01-09T00:00:00Z,Final Issued,True,Tyler Weiglein,5532,5532,Alexandra Shaykevich,159667,"{'createdAt': '2022-09-15T16:29:25.748Z', 'updatedAt': '2024-04-08T17:51:34.893452Z', 'version': 9}",,2022-09-15T00:00:00Z,,,,,,,,,,
2019-12-13T00:00:00Z,"This Permit by Rule (PBR) allows for the construction of the Coyanosa Compressor Station as part of the Permian Highway Pipeline Project. The initial application was submitted on December 12, 2019 and approved on December 18, 2019. A revised application was submitted on December 7, 2020 and approved on December 28, 2020. Another modification allowing the expansion of the facility was approved February 6, 2023.","[{'id': 'q3tbrlbmuh5jvesjg77fjgansk', 'name': '2019.12.13_Coyanosa Compressor Station - Initial Construction_PBR Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 695515, 'version': 2, 'url': 'https://us-east-1.storage.xata.sh/08iktkildd7m1epr3o42uedeqk'}, {'id': 'rd851aj8g565j58ktg0vb3dtgc', 'name': '2019.12.18_Coyanosa Compressor Station - Initial Construction_PBR Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 202911, 'version': 2, 'url': 'https://us-east-1.storage.xata.sh/ava1lat4i109l9r735nn6s18og'}, {'id': '63cjqon5h14t36vs2bsgkhmrcs', 'name': '2020.12.07_Coyanosa Compressor Station - Initial Construction_PBR Application Revised.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 1073176, 'version': 2, 'url': 'https://us-east-1.storage.xata.sh/lekhabaqpt5fneh5qevhsssh7k'}, {'id': 'jtkfmg15rt5ct279blgbip7hmg', 'name': '2020.12.28_Coyanosa Compressor Station - Initial Construction_PBR Permit Revised.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 202748, 'version': 2, 'url': 'https://us-east-1.storage.xata.sh/8qfr7mtuop1dd9jrnuid6cnsdc'}, {'id': 'h5g0nde22d6i12urdqf1ojm2t8', 'name': '2023.02.06_Coyanosa Compressor_159508 tech review.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 600, 'uploadUrlTimeout': 86400, 'size': 136624, 'version': 0, 'url': 'https://us-east-1.storage.xata.sh/rbbhf4ps0t3mt65v0b0dti2nlk'}]","{'name': None, 'file_name': '2019.12.13_Coyanosa Compressor Station - Initial Construction_PBR Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/3e/86/3e866b5ce07341a182d99aee80e08dcb.1663261637.pdf'}, {'name': None, 'file_name': '2019.12.18_Coyanosa Compressor Station - Initial Construction_PBR Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/d4/88/d488e5df4471413690a331d2dd5f8ca9.1663261636.pdf'}, {'name': None, 'file_name': '2020.12.28_Coyanosa Compressor Station - Initial Construction_PBR Permit Revised.pdf', 'url': 'https://api.oilandgaswatch.org/d/e5/3d/e53de0045c3f4a0a809c646540c64740.1663262215.pdf'}, {'name': None, 'file_name': '2020.12.07_Coyanosa Compressor Station - Initial Construction_PBR Application Revised.pdf', 'url': 'https://api.oilandgaswatch.org/d/bd/28/bd289073a9f347528641fb630fa1a9a1.1663262216.pdf'}",2019-12-18T00:00:00Z,Final Issued,True,Tyler Weiglein,5533,5533,Lottie Mitchell,159508,"{'createdAt': '2022-09-15T17:00:00.498Z', 'updatedAt': '2024-04-09T21:04:27.331987Z', 'version': 12}","PBR application submitted on 13 Dec 2019 and approved on 18 Dec 2019

Revised PBR application submitted on 07 Dec 2020 and approved on 28 Dec 2020 --  -- ",2024-04-09T21:04:27.518Z,,,,,,,,,,
2020-01-14T00:00:00Z,This Permit by Rule (PBR) allows for the construction of the PHP 285 (Luckenbach) Compressor Station as part of the Permian Highway Pipeline Project.,"[{'id': 'qj728ec22d4hd09t5vh5ptsq1g', 'name': '2020.01.14_PHP 285 (Luckenbach) Compressor Station - Initial Construction_PBR Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 2859270, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/2ntccv6be51ircavoqsct3ju3g'}, {'id': '1b4h1crv8t2n59am3o6qg79ef4', 'name': '2020.01.15_PHP 285 (Luckenbach) Compressor Station - Initial Construction_PBR Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 203928, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/tou5rfuea95p7biu6o865sndd8'}]","{'name': None, 'file_name': '2020.01.15_PHP 285 (Luckenbach) Compressor Station - Initial Construction_PBR Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/8e/a9/8ea96419ed2a42dc9b3759c5775b31f1.1663263410.pdf'}, {'name': None, 'file_name': '2020.01.14_PHP 285 (Luckenbach) Compressor Station - Initial Construction_PBR Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/89/b2/89b2363e630c4f5cb3e6f03433a0ee3f.1663263411.pdf'}",2020-01-15T00:00:00Z,Final Issued,True,Tyler Weiglein,5534,5534,Alexandra Shaykevich,159744,"{'createdAt': '2022-09-15T17:30:23.142Z', 'updatedAt': '2024-04-08T17:51:35.145014Z', 'version': 9}",,2022-09-15T00:00:00Z,,,,,,,,,,
2020-01-14T00:00:00Z,"This Permit by Rule (PBR) allows for the construction of the Praha Compressor Station as part of the Permian Highway Pipeline Project. The initial application was submitted on January 14, 2020 and approved on January 15, 2020. A revised application was submitted on November 4, 2020 and approved on December 4, 2020.","[{'id': 'livf3he4rt3i7ajainpcfktero', 'name': '2020.01.14_Praha Compressor Station - Initial Construction_PBR Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 1932666, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/1rpogknl4p1dtbfkk8ldup07ik'}, {'id': 'qiq9r8chu12upa6s2lf5qgs074', 'name': '2020.01.15_Praha Compressor Station - Initial Construction_PBR Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 203116, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/hqe1ak6frl377emi9itbrt4mek'}, {'id': '9gqju91v852n14aphuk0sh99jo', 'name': '2020.11.04_Praha Compressor Station - Initial Construction_PBR Application Revised.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 2403525, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/0434d8tafh1dld8s1s02bf3i6o'}, {'id': 'dc762k8nhh01va00djqgd989h0', 'name': '2020.12.04_Praha Compressor Station - Initial Construction_PBR Permit Revised.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 202951, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/jh1cjg0e4p5q32t29881cs57ko'}]","{'name': None, 'file_name': '2020.11.04_Praha Compressor Station - Initial Construction_PBR Application Revised.pdf', 'url': 'https://api.oilandgaswatch.org/d/1f/41/1f41d68766d34f3c94693f89b61981df.1663264151.pdf'}, {'name': None, 'file_name': '2020.01.15_Praha Compressor Station - Initial Construction_PBR Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/d1/80/d1801f4b57d841cca9dc06a42543d8f4.1663264149.pdf'}, {'name': None, 'file_name': '2020.12.04_Praha Compressor Station - Initial Construction_PBR Permit Revised.pdf', 'url': 'https://api.oilandgaswatch.org/d/50/75/5075c8188d7c49d79f419eaa438bf4d5.1663264149.pdf'}, {'name': None, 'file_name': '2020.01.14_Praha Compressor Station - Initial Construction_PBR Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/51/0c/510c8bbb81654a758edcb1b95846b290.1663264150.pdf'}",2020-01-15T00:00:00Z,Final Issued,True,Tyler Weiglein,5535,5535,Alexandra Shaykevich,159742,"{'createdAt': '2022-09-15T17:43:10.467Z', 'updatedAt': '2024-04-08T17:51:35.298848Z', 'version': 11}","PBR application submitted on 14 Jan 2020 and approved on 15 Jan 2020

Revised PBR application submitted on 04 Nov 2020 and approved on 04 Dec 2020 --  -- ",2022-09-15T00:00:00Z,,,,,,,,,,
2019-02-26T00:00:00Z,This Permit by Rule (PBR) allows for the construction of the Benedum Booster Station as part of the Gulf Coast Express Pipeline Project.,"[{'id': '3t79dvl0616sf66oojocmvru10', 'name': '2019.02.25_Benedum Booster Station - Initial Construction_PBR Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 2186459, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/tph2d4f8at6sd3bsqcq1ulifr0'}, {'id': 'oh2k950pp50fl24posjrt8v9uk', 'name': '2019.02.26_Benedum Booster Station - Initial Construction_PBR Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 211514, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/r9b9f0sc815st2q6bm1jmiojg0'}]","{'name': None, 'file_name': '2019.02.26_Benedum Booster Station - Initial Construction_PBR Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/af/19/af19c8aeaaab4ba8a2e025f2a0d53633.1663358497.pdf'}, {'name': None, 'file_name': '2019.02.25_Benedum Booster Station - Initial Construction_PBR Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/d3/30/d330fcf647b84ed4997f57ba2301bb40.1663358498.pdf'}",2019-02-26T00:00:00Z,Final Issued,True,Tyler Weiglein,5555,5555,Tyler Weiglein,155759,"{'createdAt': '2022-09-15T20:43:13.042Z', 'updatedAt': '2024-04-08T17:51:35.412736Z', 'version': 9}",,2022-09-15T00:00:00Z,,,,,,,,,,
2019-01-18T00:00:00Z,This Permit by Rule (PBR) allows for the construction of the Big Wells Compressor Station as part of the Gulf Coast Express Pipeline Project.,"[{'id': '51vte41jit7p5do1oat1if6u5g', 'name': '2019.01.18_Big Wells Compressor Station - Initial Construction_PBR Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 2270786, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/he26o4jntt27t9advq47ahk9ak'}, {'id': '3p2mc9o7j910h9c1htuh1rq1m4', 'name': '2019.01.18_Big Wells Compressor Station - Initial Construction_PBR Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 212513, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/1nc80b84dt1mb9a090noo717ik'}]","{'name': None, 'file_name': '2019.01.18_Big Wells Compressor Station - Initial Construction_PBR Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/96/a6/96a644201d734fb98a74e08e6ce964a0.1663359597.pdf'}, {'name': None, 'file_name': '2019.01.18_Big Wells Compressor Station - Initial Construction_PBR Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/0f/13/0f135e933d0f43c0a0734275c1d45b62.1663359598.pdf'}",2019-01-18T00:00:00Z,Final Issued,True,Tyler Weiglein,5565,5565,Tyler Weiglein,155247,"{'createdAt': '2022-09-16T20:13:23.265Z', 'updatedAt': '2024-04-08T17:51:35.515141Z', 'version': 9}",,2022-09-16T00:00:00Z,,,,,,,,,,
2019-01-18T00:00:00Z,This Permit by Rule (PBR) allows for the construction of the Devils River Compressor Station as part of the Gulf Coast Express Pipeline Project.,"[{'id': '2t4taiqnnh13f1em2lhn4pmjrk', 'name': '2019.01.18_Devils River Compressor Station - Initial Construction_PBR Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 2845223, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/lbhobuqde56191b1egp2ckfo4s'}, {'id': 'gfrhggc9th4ln7qd8q51p5mh58', 'name': '2019.01.18_Devils River Compressor Station - Initial Construction_PBR Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 212084, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/7n9olrab696qb3lsns6q8oo39c'}, {'id': 'rkq6mk6fr93jjbvjbc4b05j7lk', 'name': '2019.10.02_Devils River Compressor Station - Initial Construction_Revised PBR Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 2182807, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/v0cuoak8rd0675fee04qhpp21k'}, {'id': 'd0hfv8evil68n14si1gen53em4', 'name': '2019.10.02_Devils River Compressor Station - Initial Construction_Revised PBR Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 203089, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/i7u0o14o552k7df22oq6sndtq0'}, {'id': '3kb56ntjil47b9662eg6n2ig2k', 'name': '2019.10.16_Devils River Compressor Station - Initial Construction_Revised PBR Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 2119163, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/0ob0v9nmhh27lchorur9sb2eps'}, {'id': 'taapba7oet145fqe3rurmhe7ko', 'name': '2019.10.16_Devils River Compressor Station - Initial Construction_Revised PBR Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 203090, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/9mocu5to8l103eigrkquhodcf4'}, {'id': '8brquhcnct427b11jefj42o2gg', 'name': '2020.01.14_Devils River Compressor Station - Initial Construction_Revised PBR Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 1346870, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/9vecl533b13adduk4n22togcqo'}, {'id': '5j3udr1o6h03h326q5jf3cc0fk', 'name': '2020.01.14_Devils River Compressor Station - Initial Construction_Revised PBR Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 203568, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/t00us2e91t5el809bncr9qkvt4'}]","{'name': None, 'file_name': '2019.10.16_Devils River Compressor Station - Initial Construction_Revised PBR Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/2f/8e/2f8e70adbea64b4e9a68322be23223f2.1663596109.pdf'}, {'name': None, 'file_name': '2020.01.14_Devils River Compressor Station - Initial Construction_Revised PBR Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/1a/8d/1a8d3ebf4e0145daa5bf237641e70593.1663596111.pdf'}, {'name': None, 'file_name': '2019.10.16_Devils River Compressor Station - Initial Construction_Revised PBR Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/45/5f/455f3315e4314f4ab12b81834c6b74cf.1663596111.pdf'}, {'name': None, 'file_name': '2019.01.18_Devils River Compressor Station - Initial Construction_PBR Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/c2/7c/c27c3b6367154a189c0492416788bcd9.1663596109.pdf'}, {'name': None, 'file_name': '2019.01.18_Devils River Compressor Station - Initial Construction_PBR Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/a6/6d/a66df8bad856493a966a95c2cd797258.1663596111.pdf'}, {'name': None, 'file_name': '2019.10.02_Devils River Compressor Station - Initial Construction_Revised PBR Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/5b/67/5b6708a372714e8a97659c45cd95c8fa.1663596108.pdf'}, {'name': None, 'file_name': '2019.10.02_Devils River Compressor Station - Initial Construction_Revised PBR Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/41/cb/41cb036d67974bdd9b4ee76825c0c84a.1663596111.pdf'}, {'name': None, 'file_name': '2020.01.14_Devils River Compressor Station - Initial Construction_Revised PBR Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/a8/fb/a8fb3062147743a2ac24ed4fd8aa6a09.1663596109.pdf'}",2019-01-18T00:00:00Z,Final Issued,True,Tyler Weiglein,5566,5566,Tyler Weiglein,155246,"{'createdAt': '2022-09-19T13:41:23.182Z', 'updatedAt': '2024-04-08T17:51:35.613697Z', 'version': 15}","- Initial PBR application submitted and approved 18 Jan 2019
- Revised PBR application to change generator engine registration submitted and approved 02 Oct 2019
- Revised PBR application to update generator engine emission factors and runtime hours submitted and approved on 16 Oct 2019
- Revised PBR application to update generator engine emission factors and runtime hours submitted and approved on 14 Jan 2020 --  -- ",2022-09-19T00:00:00Z,,,,,,,,,,
2019-02-26T00:00:00Z,This Permit by Rule (PBR) allows for the construction of the Freer Booster Station as part of the Gulf Coast Express Pipeline Project.,"[{'id': '6mv2kdcvnd3l37q4mpboo0abvc', 'name': '2019.02.25_Freer Booster Station - Initial Construction_PBR Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 1780924, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/flp293itnt3f78m5dkadhv28gg'}, {'id': 'bg2bsd7k0h4g1dh1fjn7uocml8', 'name': '2019.02.26_Freer Booster Station - Initial Construction_PBR Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 211437, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/j1n76umrpt3olbid62dlgeip8c'}]","{'name': None, 'file_name': '2019.02.25_Freer Booster Station - Initial Construction_PBR Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/bd/a6/bda68b117890443c842d2a873b2de45e.1663597461.pdf'}, {'name': None, 'file_name': '2019.02.26_Freer Booster Station - Initial Construction_PBR Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/c4/96/c4960b1ce92c42358012356243974494.1663597461.pdf'}",2019-02-26T00:00:00Z,Final Issued,True,Tyler Weiglein,5568,5568,Tyler Weiglein,155756,"{'createdAt': '2022-09-19T14:14:22.212Z', 'updatedAt': '2024-04-08T17:51:35.740889Z', 'version': 9}",,2022-09-19T00:00:00Z,,,,,,,,,,
2019-02-26T00:00:00Z,This Permit by Rule (PBR) allows for the construction of the Midkiff Booster Station as part of the Gulf Coast Express Pipeline Project.,"[{'id': 'dcc883ao2h29l618dibes3atdk', 'name': '2019.02.25_Midkiff Booster Station - Initial Construction_PBR Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 2132152, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/jfphv8v0l97hrf5eu8lnel0its'}, {'id': 'grvfj3tfm97mb84hlt76cp8b68', 'name': '2019.02.26_Midkiff Booster Station - Initial Construction_PBR Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 211509, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/o706tdn8n16p74300f9tnufdhs'}]","{'name': None, 'file_name': '2019.02.25_Midkiff Booster Station - Initial Construction_PBR Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/3b/d2/3bd2840cb4d04f2fbc18683054bdb5c0.1663600526.pdf'}, {'name': None, 'file_name': '2019.02.26_Midkiff Booster Station - Initial Construction_PBR Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/66/2a/662aa2b333b74fc09ade6c843226d04d.1663600525.pdf'}",2019-02-26T00:00:00Z,Final Issued,True,Tyler Weiglein,5570,5570,Tyler Weiglein,155758,"{'createdAt': '2022-09-19T15:08:27.897Z', 'updatedAt': '2024-04-08T17:51:35.854755Z', 'version': 9}",,2022-09-19T00:00:00Z,,,,,,,,,,
2018-12-20T00:00:00Z,This Permit by Rule (PBR) allows for the construction of the Rankin Compressor Station as part of the Gulf Coast Express Pipeline Project.,"[{'id': 'evqa6h3acl0nh0tm2u5jabtstg', 'name': '2018.12.20_Rankin Compressor Station - Initial Construction_PBR Application.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 5345573, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/r7kcf31u0543pfgf9n425h3p6s'}, {'id': 'bmfb7437gh7kh0bl7mnmkkgqv4', 'name': '2018.12.20_Rankin Compressor Station - Initial Construction_PBR Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 211699, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/ah3ktjdmrp7ph90enhbn12qupg'}, {'id': 'av04556ks11g3fa1jsff9robks', 'name': '2021.07.08_Rankin Compressor Station - Initial Construction_Cancellation of PBR Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 260694, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/rmmblj8t157khasgh2dr2koluo'}, {'id': 'puajrs72al30h2cirijk275m7o', 'name': '2021.07.08_Rankin Compressor Station - Initial Construction_Request to Void PBR Permit.pdf', 'mediaType': 'application/pdf', 'enablePublicUrl': True, 'signedUrlTimeout': 60, 'uploadUrlTimeout': 86400, 'size': 47230, 'version': 1, 'url': 'https://us-east-1.storage.xata.sh/g8rhmv95354bj2icof1qlihu1g'}]","{'name': None, 'file_name': '2021.07.08_Rankin Compressor Station - Initial Construction_Cancellation of PBR Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/a5/b9/a5b9e35096274737bdc9f0cf84a1c332.1663605324.pdf'}, {'name': None, 'file_name': '2021.07.08_Rankin Compressor Station - Initial Construction_Request to Void PBR Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/46/f6/46f64991dc1d4e0d8667c6444357fe4c.1663605324.pdf'}, {'name': None, 'file_name': '2018.12.20_Rankin Compressor Station - Initial Construction_PBR Application.pdf', 'url': 'https://api.oilandgaswatch.org/d/7a/2a/7a2a0aa7c97943e8bd24fd580a987507.1663605326.pdf'}, {'name': None, 'file_name': '2018.12.20_Rankin Compressor Station - Initial Construction_PBR Permit.pdf', 'url': 'https://api.oilandgaswatch.org/d/d5/73/d573f82056f84743b5e4d3c108736d62.1663605324.pdf'}",2018-12-20T00:00:00Z,Void,True,Tyler Weiglein,5572,5572,Tyler Weiglein,154930,"{'createdAt': '2022-09-19T15:27:09.86Z', 'updatedAt': '2024-04-08T17:51:35.971343Z', 'version': 11}","- Initial PBR application submitted and approved 20 Dec 2018
- NRSP (non-rule standard permit) application submitted and approved 11 Jan 2021
- Application to void initial PBR submitted and approved 08 Jul 2021 --  -- ",2022-09-19T00:00:00Z,,,,,,,,,,
